id_election;annee;type_election;tour;code_departement;libelle_departement;code_commune;libelle_commune;inscrits;abstentions;votants;nuls;exprimes;taux_participation;taux_abstention;taux_nuls_inscrits;taux_exprimes_inscrits
2017_pres_t1;2017;pres;1;69;Rhône;69154;Pollionnay;1580;177;1403;6;1375;88.8;11.2;0.38;87.03
2017_pres_t1;2017;pres;1;69;Rhône;69155;Pomeys;866;124;742;4;722;85.68;14.32;0.46;83.37
2017_pres_t1;2017;pres;1;69;Rhône;69156;Pommiers;1861;241;1620;7;1595;87.05;12.95;0.38;85.71
2017_pres_t1;2017;pres;1;69;Rhône;69157;Pontcharra-Sur-Turdine;2025;464;1561;7;1523;77.09;22.91;0.35;75.21
2017_pres_t1;2017;pres;1;69;Rhône;69159;Porte Des Pierres Dorées;2180;297;1883;12;1830;86.38;13.62;0.55;83.94
2017_pres_t1;2017;pres;1;69;Rhône;69160;Poule-Les-Echarmeaux;850;164;686;5;664;80.71;19.29;0.59;78.12
2017_pres_t1;2017;pres;1;69;Rhône;69161;Propières;389;68;321;3;308;82.52;17.48;0.77;79.18
2017_pres_t1;2017;pres;1;69;Rhône;69162;Quincié-En-Beaujolais;1024;149;875;5;853;85.45;14.55;0.49;83.3
2017_pres_t1;2017;pres;1;69;Rhône;69163;Quincieux;2356;399;1957;13;1898;83.06;16.94;0.55;80.56
2017_pres_t1;2017;pres;1;69;Rhône;69164;Ranchal;263;52;211;1;205;80.23;19.77;0.38;77.95
2017_pres_t1;2017;pres;1;69;Rhône;69165;Régnié-Durette;855;128;727;2;704;85.03;14.97;0.23;82.34
2017_pres_t1;2017;pres;1;69;Rhône;69166;Riverie;207;20;187;0;184;90.34;9.66;0.0;88.89
2017_pres_t1;2017;pres;1;69;Rhône;69167;Rivolet;422;54;368;2;361;87.2;12.8;0.47;85.55
2017_pres_t1;2017;pres;1;69;Rhône;69168;Rochetaillée-Sur-Saône;900;134;766;10;756;85.11;14.89;1.11;84.0
2017_pres_t1;2017;pres;1;69;Rhône;69169;Ronno;527;74;453;1;440;85.96;14.04;0.19;83.49
2017_pres_t1;2017;pres;1;69;Rhône;69170;Rontalon;864;136;728;3;701;84.26;15.74;0.35;81.13
2017_pres_t1;2017;pres;1;69;Rhône;69171;Sain-Bel;1513;304;1209;4;1173;79.91;20.09;0.26;77.53
2017_pres_t1;2017;pres;1;69;Rhône;69172;Salles-Arbuissonnas-En-Beaujolais;587;92;495;4;485;84.33;15.67;0.68;82.62
2017_pres_t1;2017;pres;1;69;Rhône;69173;Sarcey;721;84;637;3;620;88.35;11.65;0.42;85.99
2017_pres_t1;2017;pres;1;69;Rhône;69174;Les Sauvages;457;71;386;5;372;84.46;15.54;1.09;81.4
2017_pres_t1;2017;pres;1;69;Rhône;69175;Savigny;1536;205;1331;6;1305;86.65;13.35;0.39;84.96
2017_pres_t1;2017;pres;1;69;Rhône;69176;Soucieu-En-Jarrest;3319;618;2701;13;2646;81.38;18.62;0.39;79.72
2017_pres_t1;2017;pres;1;69;Rhône;69177;Sourcieux-Les-Mines;1446;204;1242;3;1218;85.89;14.11;0.21;84.23
2017_pres_t1;2017;pres;1;69;Rhône;69178;Souzy;544;69;475;3;461;87.32;12.68;0.55;84.74
2017_pres_t1;2017;pres;1;69;Rhône;69179;Saint-Andéol-Le-Château;1276;159;1117;1;1097;87.54;12.46;0.08;85.97
2017_pres_t1;2017;pres;1;69;Rhône;69180;Saint-André-La-Côte;206;27;179;1;172;86.89;13.11;0.49;83.5
2017_pres_t1;2017;pres;1;69;Rhône;69181;Saint-Appolinaire;141;23;118;0;116;83.69;16.31;0.0;82.27
2017_pres_t1;2017;pres;1;69;Rhône;69182;Saint-Bonnet-Des-Bruyères;311;62;249;0;238;80.06;19.94;0.0;76.53
2017_pres_t1;2017;pres;1;69;Rhône;69183;Saint-Bonnet-Le-Troncy;253;50;203;2;200;80.24;19.76;0.79;79.05
2017_pres_t1;2017;pres;1;69;Rhône;69184;Sainte-Catherine;694;105;589;4;573;84.87;15.13;0.58;82.56
2017_pres_t1;2017;pres;1;69;Rhône;69185;Saint-Christophe-La-Montagne;198;44;154;0;149;77.78;22.22;0.0;75.25
2017_pres_t1;2017;pres;1;69;Rhône;69186;Saint-Clément-De-Vers;199;33;166;1;160;83.42;16.58;0.5;80.4
2017_pres_t1;2017;pres;1;69;Rhône;69187;Saint-Clément-Les-Places;483;75;408;2;400;84.47;15.53;0.41;82.82
2017_pres_t1;2017;pres;1;69;Rhône;69188;Saint-Clément-Sous-Valsonne;545;94;451;1;439;82.75;17.25;0.18;80.55
2017_pres_t1;2017;pres;1;69;Rhône;69189;Sainte-Colombe;1424;276;1148;9;1111;80.62;19.38;0.63;78.02
2017_pres_t1;2017;pres;1;69;Rhône;69190;Sainte-Consorce;1563;242;1321;2;1300;84.52;15.48;0.13;83.17
2017_pres_t1;2017;pres;1;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;4602;725;3877;7;3837;84.25;15.75;0.15;83.38
2017_pres_t1;2017;pres;1;69;Rhône;69192;Saint-Cyr-Le-Chatoux;111;10;101;0;98;90.99;9.01;0.0;88.29
2017_pres_t1;2017;pres;1;69;Rhône;69193;Saint-Cyr-Sur-Le-Rhône;996;144;852;5;839;85.54;14.46;0.5;84.24
2017_pres_t1;2017;pres;1;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;5676;1015;4661;8;4606;82.12;17.88;0.14;81.15
2017_pres_t1;2017;pres;1;69;Rhône;69196;Saint-Didier-Sur-Beaujeu;425;75;350;2;336;82.35;17.65;0.47;79.06
2017_pres_t1;2017;pres;1;69;Rhône;69197;Saint-Etienne-Des-Oullières;1610;324;1286;5;1258;79.88;20.12;0.31;78.14
2017_pres_t1;2017;pres;1;69;Rhône;69198;Saint-Etienne-La-Varenne;589;97;492;4;476;83.53;16.47;0.68;80.81
2017_pres_t1;2017;pres;1;69;Rhône;69199;Saint-Fons;8274;3135;5139;48;4993;62.11;37.89;0.58;60.35
2017_pres_t1;2017;pres;1;69;Rhône;69200;Saint-Forgeux;1209;205;1004;9;972;83.04;16.96;0.74;80.4
2017_pres_t1;2017;pres;1;69;Rhône;69201;Sainte-Foy-L'Argentière;880;201;679;22;654;77.16;22.84;2.5;74.32
2017_pres_t1;2017;pres;1;69;Rhône;69202;Sainte-Foy-Lès-Lyon;15649;2818;12831;39;12638;81.99;18.01;0.25;80.76
2017_pres_t1;2017;pres;1;69;Rhône;69203;Saint-Genis-L'Argentière;760;145;615;3;596;80.92;19.08;0.39;78.42
2017_pres_t1;2017;pres;1;69;Rhône;69204;Saint-Genis-Laval;15384;3370;12014;45;11796;78.09;21.91;0.29;76.68
2017_pres_t1;2017;pres;1;69;Rhône;69205;Saint-Genis-Les-Ollières;3709;556;3153;7;3100;85.01;14.99;0.19;83.58
2017_pres_t1;2017;pres;1;69;Rhône;69206;Saint-Georges-De-Reneins;3135;598;2537;18;2472;80.93;19.07;0.57;78.85
2017_pres_t1;2017;pres;1;69;Rhône;69207;Saint-Germain-Au-Mont-D'Or;2163;451;1712;5;1681;79.15;20.85;0.23;77.72
2017_pres_t1;2017;pres;1;69;Rhône;69208;Saint-Germain-Nuelles;1676;204;1472;9;1430;87.83;12.17;0.54;85.32
2017_pres_t1;2017;pres;1;69;Rhône;69209;Saint-Igny-De-Vers;499;121;378;11;366;75.75;24.25;2.2;73.35
2017_pres_t1;2017;pres;1;69;Rhône;69210;Saint-Jacques-Des-Arrêts;90;17;73;0;72;81.11;18.89;0.0;80.0
2017_pres_t1;2017;pres;1;69;Rhône;69211;Saint-Jean-D'Ardières;2739;558;2181;8;2142;79.63;20.37;0.29;78.2
2017_pres_t1;2017;pres;1;69;Rhône;69212;Saint-Jean-Des-Vignes;337;35;302;1;300;89.61;10.39;0.3;89.02
2017_pres_t1;2017;pres;1;69;Rhône;69213;Saint-Jean-De-Touslas;630;71;559;4;543;88.73;11.27;0.63;86.19
2017_pres_t1;2017;pres;1;69;Rhône;69214;Saint-Jean-La-Bussière;874;166;708;5;684;81.01;18.99;0.57;78.26
2017_pres_t1;2017;pres;1;69;Rhône;69215;Saint-Julien;664;87;577;1;566;86.9;13.1;0.15;85.24
2017_pres_t1;2017;pres;1;69;Rhône;69216;Saint-Julien-Sur-Bibost;418;57;361;8;353;86.36;13.64;1.91;84.45
2017_pres_t1;2017;pres;1;69;Rhône;69217;Saint-Just-D'Avray;630;121;509;1;502;80.79;19.21;0.16;79.68
2017_pres_t1;2017;pres;1;69;Rhône;69218;Saint-Lager;744;115;629;3;609;84.54;15.46;0.4;81.85
2017_pres_t1;2017;pres;1;69;Rhône;69219;Saint-Laurent-D'Agny;1825;305;1520;7;1485;83.29;16.71;0.38;81.37
2017_pres_t1;2017;pres;1;69;Rhône;69220;Saint-Laurent-De-Chamousset;1311;202;1109;27;1081;84.59;15.41;2.06;82.46
2017_pres_t1;2017;pres;1;69;Rhône;69223;Saint-Loup;857;108;749;4;727;87.4;12.6;0.47;84.83
2017_pres_t1;2017;pres;1;69;Rhône;69224;Saint-Mamert;59;6;53;2;51;89.83;10.17;3.39;86.44
2017_pres_t1;2017;pres;1;69;Rhône;69225;Saint-Marcel-L'Eclairé;444;75;369;12;357;83.11;16.89;2.7;80.41
2017_pres_t1;2017;pres;1;69;Rhône;69227;Saint-Martin-En-Haut;3039;489;2550;8;2491;83.91;16.09;0.26;81.97
2017_pres_t1;2017;pres;1;69;Rhône;69228;Chabanière;3225;511;2714;6;2651;84.16;15.84;0.19;82.2
2017_pres_t1;2017;pres;1;69;Rhône;69229;Saint-Nizier-D'Azergues;541;102;439;3;427;81.15;18.85;0.55;78.93
2017_pres_t1;2017;pres;1;69;Rhône;69230;Sainte-Paule;261;44;217;0;211;83.14;16.86;0.0;80.84
2017_pres_t1;2017;pres;1;69;Rhône;69231;Saint-Pierre-La-Palud;1985;378;1607;8;1567;80.96;19.04;0.4;78.94
2017_pres_t1;2017;pres;1;69;Rhône;69233;Saint-Romain-Au-Mont-D'Or;893;140;753;3;738;84.32;15.68;0.34;82.64
2017_pres_t1;2017;pres;1;69;Rhône;69234;Saint-Romain-De-Popey;1202;198;1004;3;977;83.53;16.47;0.25;81.28
2017_pres_t1;2017;pres;1;69;Rhône;69235;Saint-Romain-En-Gal;1280;226;1054;3;1035;82.34;17.66;0.23;80.86
2017_pres_t1;2017;pres;1;69;Rhône;69236;Saint-Romain-En-Gier;417;73;344;3;337;82.49;17.51;0.72;80.82
2017_pres_t1;2017;pres;1;69;Rhône;69238;Saint-Symphorien-Sur-Coise;2573;569;2004;16;1947;77.89;22.11;0.62;75.67
2017_pres_t1;2017;pres;1;69;Rhône;69239;Saint-Vérand;913;132;781;3;762;85.54;14.46;0.33;83.46
2017_pres_t1;2017;pres;1;69;Rhône;69240;Saint-Vincent-De-Reins;547;110;437;1;423;79.89;20.11;0.18;77.33
2017_pres_t1;2017;pres;1;69;Rhône;69241;Taluyers;1812;279;1533;5;1507;84.6;15.4;0.28;83.17
2017_pres_t1;2017;pres;1;69;Rhône;69242;Taponas;687;117;570;1;557;82.97;17.03;0.15;81.08
2017_pres_t1;2017;pres;1;69;Rhône;69243;Tarare;6558;1749;4809;42;4683;73.33;26.67;0.64;71.41
2017_pres_t1;2017;pres;1;69;Rhône;69244;Tassin-La-Demi-Lune;14086;2391;11695;39;11519;83.03;16.97;0.28;81.78
2017_pres_t1;2017;pres;1;69;Rhône;69245;Ternand;544;79;465;1;449;85.48;14.52;0.18;82.54
2017_pres_t1;2017;pres;1;69;Rhône;69246;Theizé;981;164;817;4;801;83.28;16.72;0.41;81.65
2017_pres_t1;2017;pres;1;69;Rhône;69248;Thizy-Les-Bourgs;3919;718;3201;28;3096;81.68;18.32;0.71;79.0
2017_pres_t1;2017;pres;1;69;Rhône;69249;Thurins;2178;274;1904;4;1870;87.42;12.58;0.18;85.86
2017_pres_t1;2017;pres;1;69;Rhône;69250;La Tour-De-Salvagny;3201;432;2769;7;2734;86.5;13.5;0.22;85.41
2017_pres_t1;2017;pres;1;69;Rhône;69251;Trades;99;17;82;3;79;82.83;17.17;3.03;79.8
2017_pres_t1;2017;pres;1;69;Rhône;69252;Trèves;587;123;464;2;444;79.05;20.95;0.34;75.64
2017_pres_t1;2017;pres;1;69;Rhône;69253;Tupin-Et-Semons;507;99;408;0;399;80.47;19.53;0.0;78.7
2017_pres_t1;2017;pres;1;69;Rhône;69254;Valsonne;587;103;484;5;470;82.45;17.55;0.85;80.07
2017_pres_t1;2017;pres;1;69;Rhône;69255;Vaugneray;4159;638;3521;8;3437;84.66;15.34;0.19;82.64
2017_pres_t1;2017;pres;1;69;Rhône;69256;Vaulx-En-Velin;23061;9617;13444;100;13134;58.3;41.7;0.43;56.95
2017_pres_t1;2017;pres;1;69;Rhône;69257;Vaux-En-Beaujolais;799;124;675;1;662;84.48;15.52;0.13;82.85
2017_pres_t1;2017;pres;1;69;Rhône;69258;Vauxrenard;266;36;230;3;221;86.47;13.53;1.13;83.08
2017_pres_t1;2017;pres;1;69;Rhône;69259;Vénissieux;30670;10379;20291;187;19738;66.16;33.84;0.61;64.36
2017_pres_t1;2017;pres;1;69;Rhône;69260;Vernaison;3163;561;2602;8;2557;82.26;17.74;0.25;80.84
2017_pres_t1;2017;pres;1;69;Rhône;69261;Vernay;54;8;46;0;44;85.19;14.81;0.0;81.48
2017_pres_t1;2017;pres;1;69;Rhône;69263;Villechenève;651;129;522;4;507;80.18;19.82;0.61;77.88
2017_pres_t1;2017;pres;1;69;Rhône;69264;Villefranche-Sur-Saône;19764;5437;14327;118;14010;72.49;27.51;0.6;70.89
2017_pres_t1;2017;pres;1;69;Rhône;69265;Ville-Sur-Jarnioux;638;96;542;9;531;84.95;15.05;1.41;83.23
2017_pres_t1;2017;pres;1;69;Rhône;69266;Villeurbanne;82377;21517;60860;313;59637;73.88;26.12;0.38;72.4
2017_pres_t1;2017;pres;1;69;Rhône;69267;Villié-Morgon;1691;330;1361;8;1331;80.48;19.52;0.47;78.71
2017_pres_t1;2017;pres;1;69;Rhône;69268;Vourles;2811;434;2377;22;2343;84.56;15.44;0.78;83.35
2017_pres_t1;2017;pres;1;69;Rhône;69269;Yzeron;759;121;638;1;631;84.06;15.94;0.13;83.14
2017_pres_t1;2017;pres;1;69;Rhône;69270;Chaponnay;3318;526;2792;9;2731;84.15;15.85;0.27;82.31
2017_pres_t1;2017;pres;1;69;Rhône;69271;Chassieu;7753;1507;6246;28;6144;80.56;19.44;0.36;79.25
2017_pres_t1;2017;pres;1;69;Rhône;69272;Communay;3373;565;2808;29;2736;83.25;16.75;0.86;81.11
2017_pres_t1;2017;pres;1;69;Rhône;69273;Corbas;7223;1423;5800;34;5656;80.3;19.7;0.47;78.31
2017_pres_t1;2017;pres;1;69;Rhône;69275;Décines-Charpieu;17508;4549;12959;89;12627;74.02;25.98;0.51;72.12
2017_pres_t1;2017;pres;1;69;Rhône;69276;Feyzin;6214;1591;4623;33;4503;74.4;25.6;0.53;72.47
2017_pres_t1;2017;pres;1;69;Rhône;69277;Genas;10213;1868;8345;37;8204;81.71;18.29;0.36;80.33
2017_pres_t1;2017;pres;1;69;Rhône;69278;Genay;3950;811;3139;12;3069;79.47;20.53;0.3;77.7
2017_pres_t1;2017;pres;1;69;Rhône;69279;Jonage;4558;797;3761;20;3678;82.51;17.49;0.44;80.69
2017_pres_t1;2017;pres;1;69;Rhône;69280;Jons;1010;197;813;3;796;80.5;19.5;0.3;78.81
2017_pres_t1;2017;pres;1;69;Rhône;69281;Marennes;1272;203;1069;7;1041;84.04;15.96;0.55;81.84
2017_pres_t1;2017;pres;1;69;Rhône;69282;Meyzieu;21607;5364;16243;72;15916;75.17;24.83;0.33;73.66
2017_pres_t1;2017;pres;1;69;Rhône;69283;Mions;9023;1657;7366;48;7173;81.64;18.36;0.53;79.5
2017_pres_t1;2017;pres;1;69;Rhône;69284;Montanay;2391;336;2055;5;2026;85.95;14.05;0.21;84.73
2017_pres_t1;2017;pres;1;69;Rhône;69285;Pusignan;2744;553;2191;10;2138;79.85;20.15;0.36;77.92
2017_pres_t1;2017;pres;1;69;Rhône;69286;Rillieux-La-Pape;17316;4656;12660;101;12396;73.11;26.89;0.58;71.59
2017_pres_t1;2017;pres;1;69;Rhône;69287;Saint-Bonnet-De-Mure;5092;886;4206;22;4112;82.6;17.4;0.43;80.75
2017_pres_t1;2017;pres;1;69;Rhône;69288;Saint-Laurent-De-Mure;4155;858;3297;12;3222;79.35;20.65;0.29;77.55
2017_pres_t1;2017;pres;1;69;Rhône;69289;Saint-Pierre-De-Chandieu;3556;552;3004;7;2950;84.48;15.52;0.2;82.96
2017_pres_t1;2017;pres;1;69;Rhône;69290;Saint-Priest;28023;7978;20045;152;19543;71.53;28.47;0.54;69.74
2017_pres_t1;2017;pres;1;69;Rhône;69291;Saint-Symphorien-D'Ozon;3896;787;3109;21;3052;79.8;20.2;0.54;78.34
2017_pres_t1;2017;pres;1;69;Rhône;69292;Sathonay-Camp;3775;909;2866;17;2805;75.92;24.08;0.45;74.3
2017_pres_t1;2017;pres;1;69;Rhône;69293;Sathonay-Village;1859;277;1582;8;1547;85.1;14.9;0.43;83.22
2017_pres_t1;2017;pres;1;69;Rhône;69294;Sérézin-Du-Rhône;1974;374;1600;13;1548;81.05;18.95;0.66;78.42
2017_pres_t1;2017;pres;1;69;Rhône;69295;Simandres;1232;206;1026;5;997;83.28;16.72;0.41;80.93
2017_pres_t1;2017;pres;1;69;Rhône;69296;Solaize;2136;332;1804;13;1747;84.46;15.54;0.61;81.79
2017_pres_t1;2017;pres;1;69;Rhône;69297;Ternay;3697;678;3019;13;2949;81.66;18.34;0.35;79.77
2017_pres_t1;2017;pres;1;69;Rhône;69298;Toussieu;2118;318;1800;11;1741;84.99;15.01;0.52;82.2
2017_pres_t1;2017;pres;1;69;Rhône;69299;Colombier-Saugnieu;1867;296;1571;8;1538;84.15;15.85;0.43;82.38
2019_euro_t1;2019;euro;1;69;Rhône;69001;Affoux;277;127;150;0;142;54.15;45.85;0.0;51.26
2019_euro_t1;2019;euro;1;69;Rhône;69002;Aigueperse;224;109;115;6;107;51.34;48.66;2.68;47.77
2019_euro_t1;2019;euro;1;69;Rhône;69003;Albigny-Sur-Saône;1688;780;908;7;881;53.79;46.21;0.41;52.19
2019_euro_t1;2019;euro;1;69;Rhône;69004;Alix;469;196;273;5;259;58.21;41.79;1.07;55.22
2019_euro_t1;2019;euro;1;69;Rhône;69005;Ambérieux;380;165;215;3;208;56.58;43.42;0.79;54.74
2019_euro_t1;2019;euro;1;69;Rhône;69006;Amplepuis;3455;1694;1761;26;1679;50.97;49.03;0.75;48.6
2019_euro_t1;2019;euro;1;69;Rhône;69007;Ampuis;1988;920;1068;22;1030;53.72;46.28;1.11;51.81
2019_euro_t1;2019;euro;1;69;Rhône;69008;Ancy;476;199;277;10;260;58.19;41.81;2.1;54.62
2019_euro_t1;2019;euro;1;69;Rhône;69009;Anse;4556;2239;2317;34;2249;50.86;49.14;0.75;49.36
2019_euro_t1;2019;euro;1;69;Rhône;69010;L'Arbresle;4109;2016;2093;30;2036;50.94;49.06;0.73;49.55
2019_euro_t1;2019;euro;1;69;Rhône;69012;Les Ardillats;483;221;262;1;254;54.24;45.76;0.21;52.59
2019_euro_t1;2019;euro;1;69;Rhône;69013;Arnas;2549;1249;1300;20;1250;51.0;49.0;0.78;49.04
2019_euro_t1;2019;euro;1;69;Rhône;69014;Aveize;786;343;443;12;417;56.36;43.64;1.53;53.05
2019_euro_t1;2019;euro;1;69;Rhône;69016;Azolette;127;63;64;3;58;50.39;49.61;2.36;45.67
2019_euro_t1;2019;euro;1;69;Rhône;69017;Bagnols;585;262;323;5;316;55.21;44.79;0.85;54.02
2019_euro_t1;2019;euro;1;69;Rhône;69018;Beaujeu;1224;614;610;11;584;49.84;50.16;0.9;47.71
2019_euro_t1;2019;euro;1;69;Rhône;69019;Belleville-En-Beaujolais;7569;4155;3414;60;3270;45.11;54.89;0.79;43.2
2019_euro_t1;2019;euro;1;69;Rhône;69020;Belmont-D'Azergues;502;193;309;4;298;61.55;38.45;0.8;59.36
2019_euro_t1;2019;euro;1;69;Rhône;69021;Bessenay;1622;653;969;14;931;59.74;40.26;0.86;57.4
2019_euro_t1;2019;euro;1;69;Rhône;69022;Bibost;388;173;215;4;206;55.41;44.59;1.03;53.09
2019_euro_t1;2019;euro;1;69;Rhône;69023;Blacé;1139;475;664;9;644;58.3;41.7;0.79;56.54
2019_euro_t1;2019;euro;1;69;Rhône;69024;Val D'Oingt;3082;1403;1679;10;1639;54.48;45.52;0.32;53.18
2019_euro_t1;2019;euro;1;69;Rhône;69026;Le Breuil;338;157;181;2;179;53.55;46.45;0.59;52.96
2019_euro_t1;2019;euro;1;69;Rhône;69027;Brignais;8851;4339;4512;59;4385;50.98;49.02;0.67;49.54
2019_euro_t1;2019;euro;1;69;Rhône;69028;Brindas;4419;1838;2581;24;2522;58.41;41.59;0.54;57.07
2019_euro_t1;2019;euro;1;69;Rhône;69029;Bron;22301;11629;10672;155;10387;47.85;52.15;0.7;46.58
2019_euro_t1;2019;euro;1;69;Rhône;69030;Brullioles;632;301;331;10;302;52.37;47.63;1.58;47.78
2019_euro_t1;2019;euro;1;69;Rhône;69031;Brussieu;891;404;487;3;461;54.66;45.34;0.34;51.74
2019_euro_t1;2019;euro;1;69;Rhône;69032;Bully;1396;618;778;15;754;55.73;44.27;1.07;54.01
2019_euro_t1;2019;euro;1;69;Rhône;69033;Cailloux-Sur-Fontaines;1964;768;1196;13;1165;60.9;39.1;0.66;59.32
2019_euro_t1;2019;euro;1;69;Rhône;69034;Caluire-Et-Cuire;29647;13319;16328;164;16024;55.07;44.93;0.55;54.05
2019_euro_t1;2019;euro;1;69;Rhône;69035;Cenves;315;149;166;2;161;52.7;47.3;0.63;51.11
2019_euro_t1;2019;euro;1;69;Rhône;69036;Cercié;779;364;415;7;390;53.27;46.73;0.9;50.06
2019_euro_t1;2019;euro;1;69;Rhône;69037;Chambost-Allières;576;265;311;8;296;53.99;46.01;1.39;51.39
2019_euro_t1;2019;euro;1;69;Rhône;69038;Chambost-Longessaigne;702;331;371;8;354;52.85;47.15;1.14;50.43
2019_euro_t1;2019;euro;1;69;Rhône;69039;Chamelet;491;223;268;2;258;54.58;45.42;0.41;52.55
2019_euro_t1;2019;euro;1;69;Rhône;69040;Champagne-Au-Mont-D'Or;3808;1635;2173;34;2107;57.06;42.94;0.89;55.33
2019_euro_t1;2019;euro;1;69;Rhône;69042;La Chapelle-Sur-Coise;420;154;266;5;253;63.33;36.67;1.19;60.24
2019_euro_t1;2019;euro;1;69;Rhône;69043;Chaponost;6484;2549;3935;42;3847;60.69;39.31;0.65;59.33
2019_euro_t1;2019;euro;1;69;Rhône;69044;Charbonnières-Les-Bains;4255;1753;2502;13;2477;58.8;41.2;0.31;58.21
2019_euro_t1;2019;euro;1;69;Rhône;69045;Charentay;883;402;481;12;451;54.47;45.53;1.36;51.08
2019_euro_t1;2019;euro;1;69;Rhône;69046;Charly;3751;1558;2193;16;2147;58.46;41.54;0.43;57.24
2019_euro_t1;2019;euro;1;69;Rhône;69047;Charnay;684;275;409;4;397;59.8;40.2;0.58;58.04
2019_euro_t1;2019;euro;1;69;Rhône;69049;Chasselay;2253;997;1256;8;1231;55.75;44.25;0.36;54.64
2019_euro_t1;2019;euro;1;69;Rhône;69050;Châtillon;1642;755;887;15;861;54.02;45.98;0.91;52.44
2019_euro_t1;2019;euro;1;69;Rhône;69051;Chaussan;850;340;510;5;490;60.0;40.0;0.59;57.65
2019_euro_t1;2019;euro;1;69;Rhône;69052;Chazay-D'Azergues;3336;1463;1873;1;1816;56.15;43.85;0.03;54.44
2019_euro_t1;2019;euro;1;69;Rhône;69053;Chénas;442;193;249;2;242;56.33;43.67;0.45;54.75
2019_euro_t1;2019;euro;1;69;Rhône;69054;Chénelette;291;151;140;6;126;48.11;51.89;2.06;43.3
2019_euro_t1;2019;euro;1;69;Rhône;69055;Les Chères;997;452;545;6;531;54.66;45.34;0.6;53.26
2019_euro_t1;2019;euro;1;69;Rhône;69056;Chessy-Les-Mines;1409;669;740;9;720;52.52;47.48;0.64;51.1
2019_euro_t1;2019;euro;1;69;Rhône;69057;Chevinay;424;136;288;6;281;67.92;32.08;1.42;66.27
2019_euro_t1;2019;euro;1;69;Rhône;69058;Chiroubles;304;134;170;8;160;55.92;44.08;2.63;52.63
2019_euro_t1;2019;euro;1;69;Rhône;69059;Civrieux-D'Azergues;1093;483;610;7;596;55.81;44.19;0.64;54.53
2019_euro_t1;2019;euro;1;69;Rhône;69060;Claveisolles;469;217;252;6;241;53.73;46.27;1.28;51.39
2019_euro_t1;2019;euro;1;69;Rhône;69061;Cogny;920;408;512;6;496;55.65;44.35;0.65;53.91
2019_euro_t1;2019;euro;1;69;Rhône;69062;Coise;610;261;349;19;321;57.21;42.79;3.11;52.62
2019_euro_t1;2019;euro;1;69;Rhône;69063;Collonges-Au-Mont-D'Or;3311;1489;1822;14;1789;55.03;44.97;0.42;54.03
2019_euro_t1;2019;euro;1;69;Rhône;69064;Condrieu;2699;1233;1466;21;1414;54.32;45.68;0.78;52.39
2019_euro_t1;2019;euro;1;69;Rhône;69065;Corcelles-En-Beaujolais;671;329;342;5;327;50.97;49.03;0.75;48.73
2019_euro_t1;2019;euro;1;69;Rhône;69066;Cours;3143;1474;1669;42;1577;53.1;46.9;1.34;50.17
2019_euro_t1;2019;euro;1;69;Rhône;69067;Courzieu;887;410;477;12;452;53.78;46.22;1.35;50.96
2019_euro_t1;2019;euro;1;69;Rhône;69068;Couzon-Au-Mont-D'Or;1735;807;928;16;903;53.49;46.51;0.92;52.05
2019_euro_t1;2019;euro;1;69;Rhône;69069;Craponne;8040;3762;4278;30;4203;53.21;46.79;0.37;52.28
2019_euro_t1;2019;euro;1;69;Rhône;69070;Cublize;896;413;483;13;457;53.91;46.09;1.45;51.0
2019_euro_t1;2019;euro;1;69;Rhône;69071;Curis-Au-Mont-D'Or;856;361;495;4;484;57.83;42.17;0.47;56.54
2019_euro_t1;2019;euro;1;69;Rhône;69072;Dardilly;6512;2870;3642;36;3578;55.93;44.07;0.55;54.94
2019_euro_t1;2019;euro;1;69;Rhône;69074;Denicé;1116;489;627;9;603;56.18;43.82;0.81;54.03
2019_euro_t1;2019;euro;1;69;Rhône;69075;Dième;127;42;85;0;80;66.93;33.07;0.0;62.99
2019_euro_t1;2019;euro;1;69;Rhône;69076;Dommartin;2165;887;1278;10;1253;59.03;40.97;0.46;57.88
2019_euro_t1;2019;euro;1;69;Rhône;69077;Dracé;704;326;378;7;358;53.69;46.31;0.99;50.85
2019_euro_t1;2019;euro;1;69;Rhône;69078;Duerne;577;252;325;13;297;56.33;43.67;2.25;51.47
2019_euro_t1;2019;euro;1;69;Rhône;69080;Echalas;1248;531;717;22;694;57.45;42.55;1.76;55.61
2019_euro_t1;2019;euro;1;69;Rhône;69081;Ecully;12200;5636;6564;50;6464;53.8;46.2;0.41;52.98
2019_euro_t1;2019;euro;1;69;Rhône;69082;Emeringes;198;69;129;5;117;65.15;34.85;2.53;59.09
2019_euro_t1;2019;euro;1;69;Rhône;69083;Eveux;839;288;551;3;543;65.67;34.33;0.36;64.72
2019_euro_t1;2019;euro;1;69;Rhône;69084;Fleurie;930;410;520;6;499;55.91;44.09;0.65;53.66
2019_euro_t1;2019;euro;1;69;Rhône;69085;Fleurieu-Sur-Saône;1054;450;604;8;587;57.31;42.69;0.76;55.69
2019_euro_t1;2019;euro;1;69;Rhône;69086;Fleurieux-Sur-L'Arbresle;1822;773;1049;12;1024;57.57;42.43;0.66;56.2
