id_election;annee;type_election;code_commune;libelle_commune;famille_gagnante;euro_centre_ratio;euro_divers_ratio;euro_droite_ratio;euro_extreme_droite_ratio;euro_extreme_gauche_ratio;euro_gauche_ratio;euro_gauche_radicale_ratio;euro_famille_gagnante;euro_taux_participation;euro_droite_souverainiste_ratio;euro_ecologie_ratio;population;nb_logements;nb_residences_principales;nb_logements_vacants;densite;superficie_km2;actifs_2022;chomeurs_2022;actifs_occupes_2022;inactifs_2022;taux_chomage_2022;revenu_median;taux_pauvrete;part_chomeurs;part_foyers_imposes;d1_revenu;d9_revenu;ratio_interdecile;nb_immigres;nb_non_immigres;total_delits;nb_menages;nb_personnes_menages
2017_legi_t1;2017;legi;69074;Denicé;Centre;7.52;5.22;32.99;33.82;1.25;15.24;3.97;Extreme droite;45.31;;;1467.0;635.375558867097;571.999999999735;38.2265275707899;153.93;9.53;787.757046533415;45.250557072685;742.50648946073;186.204524655052;5.74;25500.0;9.45;2.7;65.0;14235.0;41635.0;3.0;38;1475;0.0;;
2017_legi_t1;2017;legi;69075;Dième;Droite;12.66;1.27;32.91;44.3;0.0;7.59;1.27;Extreme droite;68.8;;;194.0;82.8412935773938;66.3968491329494;7.30864197530864;21.44;9.05;91.5979899497488;5.90954773869347;85.6884422110553;23.6381909547739;6.45;22650.0;9.45;2.7;65.0;14235.0;41635.0;3.0;7;179;0.0;;
2017_legi_t1;2017;legi;69076;Dommartin;Centre;12.8;2.52;45.05;26.64;0.28;10.47;2.24;Droite;51.39;;;2580.0;1069.82467606161;1018.4588943507;37.1959108941105;357.34;7.22;1206.36400263377;74.3227772313939;1132.04122540237;372.001422234239;6.16;31560.0;9.45;2.3;76.0;17510.0;60320.0;3.4;96;2480;47.0;;
2017_legi_t1;2017;legi;69077;Dracé;Extreme droite;4.62;2.31;28.85;51.54;1.54;7.69;3.46;Extreme droite;39.31;;;957.0;381.0;347.0;24.0;64.36;14.87;597.0;24.0;573.0;132.0;4.02;23250.0;9.45;2.7;65.0;14235.0;41635.0;3.0;24;932;41.0;;
2017_legi_t1;2017;legi;69078;Duerne;Centre;10.16;3.12;31.25;40.62;0.39;10.55;3.91;Extreme droite;47.42;;;823.0;366.0;313.0;36.0;72.13;11.41;434.0;14.0;420.0;87.0;3.23;21640.0;9.45;2.7;65.0;14235.0;41635.0;3.0;7;822;0.0;;
2017_legi_t1;2017;legi;69080;Echalas;Centre;5.36;2.27;25.57;46.19;2.27;12.99;5.36;Extreme droite;43.63;;;1771.0;697.0;643.0;42.0;84.53;20.95;961.0;51.0;910.0;202.0;5.31;23770.0;9.45;2.7;65.0;14235.0;41635.0;3.0;59;1740;8.0;;
2017_legi_t1;2017;legi;69081;Ecully;Centre;16.33;2.54;45.33;21.25;0.36;11.7;2.49;Droite;45.15;;;18097.0;8239.6897823113;7362.7016689269;698.465369669904;2141.66;8.45;7261.97004984128;727.566266570921;6534.40378327036;3491.51360328523;10.02;27610.0;10.0;2.2;67.0;12720.0;59610.0;4.7;2243;16274;819.0;;
2017_legi_t1;2017;legi;69082;Emeringes;Droite;7.45;2.13;51.06;31.91;0.0;5.32;2.13;Droite;53.23;;;251.0;137.891791044776;109.578358208955;12.8697421981004;83.39;3.01;152.01938941663;7.34150388565287;144.677885530977;22.2108917443165;4.83;22100.0;9.45;2.7;65.0;14235.0;41635.0;3.0;3;256;0.0;;
2017_legi_t1;2017;legi;69083;Eveux;Centre;11.66;4.96;31.27;29.03;0.99;16.63;5.46;Droite;50.36;;;1186.0;465.060728744938;434.999999999999;17.0344129554656;357.23;3.32;534.245726880951;44.2084055700336;490.037321310917;207.156907708054;8.27;27510.0;9.45;2.7;65.0;14235.0;41635.0;3.0;74;1095;0.0;;
2017_legi_t1;2017;legi;69084;Fleurie;Droite;8.73;1.42;37.03;36.56;1.42;12.26;2.59;Extreme droite;45.1;;;1256.0;714.462796635978;571.356862745098;85.1611999227937;90.1;13.94;701.04509475218;40.0551310013634;660.989963750817;115.642849246163;5.71;21250.0;9.45;2.7;65.0;14235.0;41635.0;3.0;22;1243;0.0;;
2017_legi_t1;2017;legi;69085;Fleurieu-Sur-Saône;Centre;9.54;2.9;38.38;26.56;0.41;16.8;5.39;Droite;50.1;;;1435.0;615.00427087413;564.590163934426;31.782806548944;493.13;2.91;762.760542665565;41.3884659965007;721.372076669064;202.851812180153;5.43;27880.0;9.45;2.7;65.0;14235.0;41635.0;3.0;68;1381;17.0;;
2017_legi_t1;2017;legi;69086;Fleurieux-Sur-L'Arbresle;Centre;11.93;4.18;31.37;32.84;0.49;16.73;2.46;Extreme droite;48.94;;;2356.0;946.959247648907;892.000000000004;37.6572622779519;247.74;9.51;1096.84001007207;68.9141851561324;1027.92582491594;310.021775527997;6.28;26980.0;9.45;3.0;70.0;16620.0;43220.0;2.6;88;2246;33.0;;
2017_legi_t1;2017;legi;69087;Fontaines-Saint-Martin;Centre;16.52;3.15;31.23;28.27;0.29;16.14;4.39;Droite;49.13;;;3070.0;1157.52838286178;1090.42596029202;57.6513771374028;1120.44;2.74;1377.69292748334;118.56899040844;1259.1239370749;426.982041480001;8.61;30570.0;9.45;2.4;73.0;16330.0;61850.0;3.8;308;2744;53.0;;
2017_legi_t1;2017;legi;69088;Fontaines-Sur-Saône;Centre;10.39;3.39;34.06;33.41;0.55;14.11;4.1;Droite;42.05;;;7001.0;3420.57189058751;3116.9999999671;260.497500735078;3017.67;2.32;3325.6664096578;339.267331936585;2986.39907772122;860.975357402433;10.2;23160.0;11.0;3.0;61.0;12360.0;41700.0;3.4;608;6461;262.0;;
2017_legi_t1;2017;legi;69089;Francheville;Centre;12.55;3.02;33.17;26.75;0.58;19.5;4.43;Droite;49.36;;;14278.0;6014.11407436741;5685.72468955204;265.238746185194;1745.48;8.18;7165.83414550775;719.290004468784;6446.54414103896;2383.8988597662;10.04;25960.0;7.0;2.9;69.0;14120.0;47250.0;3.3;1071;13127;532.0;;
2017_legi_t1;2017;legi;69090;Frontenas;Centre;12.71;5.15;25.77;39.52;0.69;10.65;5.5;Extreme droite;50.58;;;818.0;341.0;309.0;20.0;239.18;3.42;391.0;16.0;375.0;111.0;4.09;25630.0;9.45;2.7;65.0;14235.0;41635.0;3.0;40;775;0.0;;
2017_legi_t1;2017;legi;69091;Givors;Centre;5.91;3.36;15.11;39.56;2.06;14.48;19.52;Extreme droite;26.77;;;19312.0;8584.33787142784;7800.37977528547;714.817419185914;1113.73;17.34;8827.66950519212;1597.88930845823;7229.78019673389;3799.62501517354;18.1;16790.0;28.0;4.6;36.0;8940.0;28180.0;3.2;4084;15891;1409.0;;
2017_legi_t1;2017;legi;69092;Gleizé;Centre;9.7;3.92;31.36;33.75;1.39;13.96;5.93;Extreme droite;39.6;;;7473.0;3426.58413401255;3144.42810564376;252.258700859518;714.44;10.46;3372.12447005882;356.372604911032;3015.75186514779;1088.58995183785;10.57;21840.0;13.0;2.8;52.0;11850.0;38370.0;3.2;776;6696;282.0;;
2017_legi_t1;2017;legi;69093;Grandris;Droite;10.42;2.61;32.9;30.94;0.98;14.66;7.49;Droite;39.56;;;1163.0;648.925882003338;480.811989023465;89.72370692746;76.41;15.22;525.482416700613;50.1628011075688;475.319615593045;138.161855322703;9.55;19480.0;9.45;2.7;65.0;14235.0;41635.0;3.0;36;1145;12.0;;
2017_legi_t1;2017;legi;69094;Grézieu-La-Varenne;Centre;12.04;3.59;30.98;33.14;0.57;16.66;3.02;Droite;47.7;;;5629.0;2538.76741659938;2361.53696392448;147.191392899491;755.57;7.45;3061.00157580575;191.21464012223;2869.78693568352;715.140756253375;6.25;25380.0;6.0;3.0;67.0;14650.0;43620.0;3.0;264;5470;144.0;;
2017_legi_t1;2017;legi;69095;Grézieu-Le-Marché;Centre;7.94;7.94;30.95;37.3;1.98;9.13;4.76;Droite;42.88;;;809.0;374.209634407412;323.205846528624;30.6022727272727;70.41;11.49;442.064340010247;15.505110231996;426.559229778251;97.995241681992;3.51;21120.0;9.45;2.7;65.0;14235.0;41635.0;3.0;10;805;0.0;;
2017_legi_t1;2017;legi;69096;Grigny;Centre;6.93;3.73;19.46;38.01;2.19;16.2;13.49;Extreme droite;33.02;;;9615.0;4173.03615936832;3882.41299940757;276.000611031903;1672.17;5.75;4608.72940255571;404.235748763694;4204.49365379202;1705.30883465504;8.77;19900.0;15.0;3.8;48.0;11350.0;30690.0;2.7;1238;8424;372.0;;
2017_legi_t1;2017;legi;69097;Les Haies;Centre;8.89;4.81;23.7;41.11;1.48;17.41;2.59;Extreme droite;46.69;;;791.0;326.528990893262;300.280543688293;9.72164711295146;49.53;15.97;398.296135666791;11.3776125989244;386.918523067866;86.13866364482;2.86;22350.0;9.45;2.7;65.0;14235.0;41635.0;3.0;24;761;6.0;;
2017_legi_t1;2017;legi;69098;Les Halles;Centre;11.02;1.57;29.92;41.73;2.36;9.45;3.94;Extreme droite;43.04;;;493.0;217.0;185.0;20.0;159.55;3.09;246.0;18.0;228.0;69.0;7.32;19980.0;9.45;2.7;65.0;14235.0;41635.0;3.0;14;478;0.0;;
2017_legi_t1;2017;legi;69099;Haute-Rivoire;Centre;9.87;5.45;26.75;40.78;0.52;12.99;3.64;Extreme droite;42.43;;;1450.0;679.0;564.0;73.0;71.46;20.29;664.0;48.0;616.0;196.0;7.23;20200.0;9.45;2.7;65.0;14235.0;41635.0;3.0;19;1425;0.0;;
2017_legi_t1;2017;legi;69100;Irigny;Centre;13.11;2.83;26.44;33.82;0.69;18.19;4.93;Extreme droite;44.12;;;8609.0;3598.67595914981;3412.99999999993;153.384487993376;973.87;8.84;4114.8062067326;376.27747422573;3738.52873250687;1264.88977153866;9.14;23610.0;11.0;2.8;62.0;12140.0;40220.0;3.3;682;7959;342.0;;
2017_legi_t1;2017;legi;69101;Jarnioux;Centre;9.16;3.59;33.07;32.27;1.59;17.13;3.19;Droite;54.01;;;;;;;;;;;;;;;;;;;;;;;;;
2017_legi_t1;2017;legi;69102;Joux;Droite;10.94;5.21;23.96;39.06;1.56;13.02;6.25;Extreme droite;43.01;;;683.0;329.397553516822;264.000000000002;51.3119266055046;27.12;25.18;403.013705117505;42.1093862453336;360.904318872171;94.6472763198145;10.45;20560.0;9.45;2.7;65.0;14235.0;41635.0;3.0;4;687;0.0;;
2017_legi_t1;2017;legi;69103;Juliénas;Droite;10.72;2.32;34.49;27.54;1.74;18.26;4.93;Droite;53.09;;;915.0;497.0;391.0;72.0;121.03;7.56;448.0;33.0;415.0;102.0;7.37;22180.0;9.45;2.7;65.0;14235.0;41635.0;3.0;9;900;0.0;;
2017_legi_t1;2017;legi;69104;Jullié;Droite;9.15;3.66;22.56;46.34;0.61;10.98;6.71;Extreme droite;53.63;;;439.0;283.0;191.0;55.0;44.43;9.88;250.0;15.0;235.0;42.0;6.0;20190.0;9.45;2.7;65.0;14235.0;41635.0;3.0;11;424;0.0;;
2017_legi_t1;2017;legi;69105;Lacenas;Centre;10.09;6.12;31.5;37.31;1.83;10.4;2.75;Extreme droite;46.42;;;948.0;395.873134328348;355.99999999999;23.5149253731343;282.14;3.36;524.303755859987;34.8740991516201;489.429656708367;128.219955526179;6.65;25170.0;9.45;2.7;65.0;14235.0;41635.0;3.0;26;946;0.0;;
2017_legi_t1;2017;legi;69106;Lachassagne;Centre;11.85;4.44;32.59;35.8;0.25;12.59;2.47;Droite;55.47;;;1086.0;448.712962962964;410.000000000001;29.2962962962963;307.65;3.53;638.734287076921;50.1831962461823;588.551090830738;136.545652296872;7.86;29920.0;9.45;2.7;65.0;14235.0;41635.0;3.0;46;1072;0.0;;
2017_legi_t1;2017;legi;69107;Lamure-Sur-Azergues;Droite;9.83;3.73;30.17;32.2;0.68;19.66;3.73;Extreme droite;42.42;;;1048.0;551.095062950094;438.822172465354;60.6880489106701;67.14;15.61;504.772242880444;41.2546433346784;463.517599545765;133.659667762177;8.17;20880.0;9.45;2.7;65.0;14235.0;41635.0;3.0;30;1018;5.0;;
2017_legi_t1;2017;legi;69108;Lancié;Centre;6.79;4.29;27.86;40.0;0.71;15.0;5.36;Extreme droite;49.24;;;1020.0;469.987777411682;402.605288932419;38.0857543578441;154.55;6.6;548.286992305655;30.5668726667098;517.720119638945;117.672377619729;5.57;22350.0;9.45;2.7;65.0;14235.0;41635.0;3.0;21;1000;0.0;;
2017_legi_t1;2017;legi;69109;Lantignié;Centre;10.51;1.45;30.43;41.3;0.72;10.51;5.07;Extreme droite;47.71;;;887.0;404.301339285713;358.999999999999;13.0870535714286;119.86;7.4;439.100340135656;30.759142102431;408.341198033225;76.0628272528467;7.01;22080.0;9.45;2.7;65.0;14235.0;41635.0;3.0;17;863;0.0;;
2017_legi_t1;2017;legi;69110;Larajasse;Centre;10.56;3.46;37.7;32.42;1.09;11.11;3.64;Extreme droite;39.9;;;1857.0;871.0;726.0;82.0;55.25;33.61;939.0;36.0;903.0;210.0;3.83;21270.0;9.45;2.7;65.0;14235.0;41635.0;3.0;32;1821;0.0;;
2017_legi_t1;2017;legi;69111;Légny;Centre;14.12;2.82;24.86;33.9;1.13;17.51;5.65;Extreme droite;39.78;;;664.0;286.408450704222;256.999999999997;15.2112676056338;167.25;3.97;361.330876103703;23.8017730143302;337.529103089373;87.5260061516625;6.59;26280.0;9.45;2.7;65.0;14235.0;41635.0;3.0;22;645;0.0;;
2017_legi_t1;2017;legi;69112;Lentilly;Centre;11.53;3.76;35.1;30.26;0.57;15.9;2.88;Droite;47.35;;;5450.0;2265.79422382648;2121.99999999977;106.788357400722;296.36;18.39;3263.81612354214;245.289651534304;3018.52647200784;911.937426164544;7.52;27310.0;5.0;3.0;70.0;16010.0;48280.0;3.0;208;5585;159.0;;
2017_legi_t1;2017;legi;69113;Létra;Centre;15.36;3.0;25.09;35.21;2.25;15.73;3.37;Extreme droite;46.32;;;932.0;372.999999999247;316.999999999247;34.0;63.66;14.64;460.166094628127;42.4305417223387;417.735552905788;95.4120037160977;9.22;21860.0;9.45;2.7;65.0;14235.0;41635.0;3.0;19;903;0.0;;
2017_legi_t1;2017;legi;69115;Limas;Centre;10.73;3.8;31.59;33.83;0.48;15.15;4.42;Extreme droite;47.62;;;4754.0;2006.0;1887.0;105.0;861.23;5.52;2110.0;209.0;1901.0;662.0;9.91;23590.0;11.0;2.7;59.0;12310.0;40150.0;3.3;392;4411;304.0;;
2017_legi_t1;2017;legi;69116;Limonest;Centre;17.38;1.89;43.93;26.72;0.08;8.93;1.07;Droite;52.5;;;3675.0;1625.0;1458.0;113.0;438.02;8.39;1898.0;132.0;1766.0;524.0;6.95;29990.0;9.45;2.6;72.0;15340.0;64430.0;4.2;271;3393;182.0;;
2017_legi_t1;2017;legi;69117;Lissieu;Centre;15.45;3.0;40.43;26.52;0.34;12.19;2.06;Droite;47.34;;;3116.0;1323.8455821635;1173.0;38.4706853839802;550.53;5.66;1490.14141596526;100.238629866535;1389.90278609873;457.102206177231;6.73;30890.0;9.45;2.2;76.0;17280.0;55440.0;3.2;165;2957;62.0;;
2017_legi_t1;2017;legi;69118;Loire-Sur-Rhône;Centre;8.04;2.18;32.43;38.96;1.23;13.22;3.95;Extreme droite;42.48;;;2559.0;1132.0;1036.0;81.0;154.16;16.6;1340.0;106.0;1234.0;327.0;7.91;22990.0;9.45;2.6;57.0;14050.0;35950.0;2.6;118;2441;74.0;;
2017_legi_t1;2017;legi;69119;Longes;Centre;5.56;3.12;27.43;50.0;0.35;9.72;3.82;Extreme droite;40.35;;;961.0;418.267858314265;352.807540853948;46.8969438521677;39.94;24.06;456.173095892871;21.2017460699153;434.971349822956;161.759496560777;4.65;22260.0;9.45;2.7;65.0;14235.0;41635.0;3.0;18;959;0.0;;
2017_legi_t1;2017;legi;69120;Longessaigne;Centre;11.46;3.65;35.94;32.29;1.56;13.02;2.08;Droite;46.68;;;597.0;302.469696969698;236.18686868687;35.9031986531987;50.08;11.92;280.713867696302;15.1199740385451;265.593893657757;65.6530941682754;5.39;19680.0;9.45;2.7;65.0;14235.0;41635.0;3.0;12;583;0.0;;
2017_legi_t1;2017;legi;69121;Lozanne;Centre;11.29;4.84;30.91;32.39;0.27;16.53;3.76;Extreme droite;43.38;;;2639.0;1194.0;1119.0;57.0;479.82;5.5;1620.0;100.0;1520.0;334.0;6.17;25160.0;9.45;2.2;66.0;14650.0;40220.0;2.7;114;2512;76.0;;
2017_legi_t1;2017;legi;69122;Lucenay;Centre;10.22;2.18;37.52;38.36;0.5;9.72;1.51;Extreme droite;47.99;;;1820.0;749.730117340288;693.000000000001;27.3520208604954;290.27;6.27;1034.68578778788;64.290975585851;970.394812202024;250.013548665001;6.21;26390.0;9.45;2.7;65.0;14235.0;41635.0;3.0;65;1743;22.0;;
2017_legi_t1;2017;legi;69123;Lyon;Centre;11.9;3.44;29.41;26.9;0.73;21.78;5.83;Droite;48.71;;;515695.0;299288.617738858;262084.630658176;24458.3144563153;10772.82;47.87;273770.152983014;30485.9830643568;243284.169918657;92210.3576018797;11.14;23250.0;15.0;3.4;60.0;11090.0;45810.0;4.1;69384;446708;54699.0;;
2017_legi_t1;2017;legi;69124;Marchampt;Centre;8.23;3.16;29.11;39.87;1.27;12.66;5.7;Extreme droite;45.41;;;455.0;279.890637140637;207.80303030303;35.5058362035974;25.65;17.74;217.167201836289;12.0579802341187;205.10922160217;54.1716771549954;5.55;21010.0;9.45;2.7;65.0;14235.0;41635.0;3.0;8;454;0.0;;
2017_legi_t1;2017;legi;69125;Marcilly-D'Azergues;Centre;10.42;3.1;40.0;27.61;0.28;15.49;3.1;Droite;51.92;;;870.0;404.846244725738;368.88;27.5035989079176;208.13;4.18;482.91123811718;26.9683260052219;455.942912111958;105.314754527558;5.58;28640.0;9.45;2.7;65.0;14235.0;41635.0;3.0;25;850;0.0;;
2017_legi_t1;2017;legi;69126;Marcy;Centre;8.76;3.32;45.32;29.0;0.91;9.97;2.72;Droite;59.65;;;709.0;306.0;273.0;15.0;212.91;3.33;426.0;25.0;401.0;85.0;5.87;28290.0;9.45;2.7;65.0;14235.0;41635.0;3.0;13;713;0.0;;
2017_legi_t1;2017;legi;69127;Marcy-L'Etoile;Centre;13.91;3.67;32.99;29.61;0.19;16.73;2.91;Droite;48.24;;;3736.0;1733.95634094725;1572.99999999091;37.6923076923077;695.72;5.37;1763.59764112375;144.977765450706;1618.61987567304;590.812611885299;8.22;28090.0;9.45;3.0;73.0;15630.0;46580.0;3.0;240;3417;123.0;;
2017_legi_t1;2017;legi;69130;Meaux-La-Montagne;Droite;18.18;5.05;29.29;28.28;3.03;13.13;3.03;Extreme droite;53.61;;;239.0;146.0;98.0;8.0;26.01;9.19;102.0;7.0;95.0;21.0;6.86;20010.0;9.45;2.7;65.0;14235.0;41635.0;3.0;6;231;0.0;;
2017_legi_t1;2017;legi;69131;Messimy;Centre;11.3;3.33;32.31;36.16;0.79;13.49;2.63;Extreme droite;47.16;;;3371.0;1411.07730147575;1336.99999999999;52.767392832045;303.69;11.1;1776.35449140665;88.6990022359061;1687.65548917074;512.220766195177;4.99;24680.0;9.45;2.1;66.0;15190.0;41160.0;2.7;101;3280;51.0;;
2017_legi_t1;2017;legi;69132;Meys;Centre;9.59;4.43;30.26;40.59;1.48;9.59;4.06;Extreme droite;48.23;;;852.0;377.462921134696;327.97235509696;26.2008879023307;58.16;14.65;425.916014263306;7.93512721381941;417.980887049487;99.5416542386775;1.86;20630.0;9.45;2.7;65.0;14235.0;41635.0;3.0;18;832;0.0;;
2017_legi_t1;2017;legi;69133;Millery;Centre;13.96;2.47;35.13;26.98;0.44;15.56;5.45;Droite;46.88;;;4341.0;1834.88453159039;1717.99999999998;89.6786492374728;470.82;9.22;2093.41598250254;113.7216808504;1979.69430165214;518.753150354518;5.43;28300.0;9.45;2.7;73.0;15920.0;50630.0;3.2;188;4143;124.0;;
2017_legi_t1;2017;legi;69134;Moiré;Droite;8.6;3.23;31.18;34.41;0.0;20.43;2.15;Extreme droite;59.88;;;201.0;106.250448671931;80.8040201005025;11.1964285714286;99.01;2.03;112.400881057269;4.2819383259912;108.118942731278;27.8325991189428;3.81;28000.0;9.45;2.7;65.0;14235.0;41635.0;3.0;6;204;0.0;;
2017_legi_t1;2017;legi;69135;Monsols;Droite;11.81;1.85;25.83;39.48;1.48;12.92;6.64;Extreme droite;46.76;;;1904.0;1241.79790251391;830.070659809764;191.964544259362;22.78;83.6;874.408661309258;75.3286513460861;799.080009963172;276.943015024634;8.61;19250.0;9.45;2.7;65.0;14235.0;41635.0;3.0;125;1780;6.0;;
2017_legi_t1;2017;legi;69136;Montagny;Centre;7.66;2.72;31.27;38.07;0.99;15.2;4.08;Extreme droite;45.85;;;2892.0;1219.71059193041;1091.99999977028;118.515429524604;348.43;8.3;1476.83256359536;104.828220368546;1372.00434322681;414.504439929284;7.1;25810.0;9.45;2.6;68.0;15220.0;41800.0;2.7;176;2783;81.0;;
2017_legi_t1;2017;legi;69137;Montmelas-Saint-Sorlin;Centre;8.96;4.48;30.6;40.3;0.75;11.19;3.73;Extreme droite;54.17;;;491.0;196.300803247277;168.539089726527;16.1197046249514;115.8;4.24;246.065420356095;12.0558853693015;234.009534986793;57.566510429366;4.9;23740.0;9.45;2.7;65.0;14235.0;41635.0;3.0;13;489;0.0;;
2017_legi_t1;2017;legi;69138;Montromant;Centre;7.59;7.59;35.44;33.54;0.63;9.49;5.7;Droite;49.55;;;457.0;228.0;177.0;18.0;41.58;10.99;225.0;14.0;211.0;44.0;6.22;21240.0;9.45;2.7;65.0;14235.0;41635.0;3.0;6;450;0.0;;
2017_legi_t1;2017;legi;69139;Montrottier;Centre;8.97;4.71;29.37;39.46;0.22;12.11;5.16;Extreme droite;42.58;;;1392.0;728.0;603.0;77.0;60.26;23.1;647.0;39.0;608.0;179.0;6.03;21130.0;9.45;2.7;65.0;14235.0;41635.0;3.0;27;1358;0.0;;
2017_legi_t1;2017;legi;69140;Morancé;Centre;12.25;4.98;35.13;32.84;0.13;13.06;1.62;Droite;49.07;;;1975.0;835.0;759.0;48.0;213.51;9.25;1114.0;55.0;1059.0;261.0;4.94;27570.0;9.45;2.3;71.0;16250.0;49370.0;3.0;52;1918;9.0;;
2017_legi_t1;2017;legi;69141;Mornant;Centre;10.82;3.46;30.08;34.37;1.56;15.21;4.49;Droite;51.3;;;5725.0;2558.96235482574;2368.99999999995;154.668802563076;363.26;15.76;2920.42247108422;183.776756460556;2736.64571462367;809.251878351629;6.29;24600.0;6.0;2.2;65.0;14960.0;41060.0;2.7;218;5720;200.0;;
2017_legi_t1;2017;legi;69142;La Mulatière;Centre;8.11;2.87;33.78;30.3;1.16;18.35;5.43;Droite;42.84;;;6320.0;3462.53605015675;2922.00000000001;494.404958677686;3472.53;1.82;3040.32306244635;387.613524914478;2652.70953753188;927.727997641685;12.75;20820.0;18.0;3.3;56.0;10630.0;38160.0;3.6;988;5346;387.0;;
2017_legi_t1;2017;legi;69143;Neuville-Sur-Saône;Centre;10.04;3.04;32.22;28.9;0.82;19.61;5.37;Droite;38.56;;;7435.0;3764.0;3431.0;304.0;1359.23;5.47;3624.0;366.0;3258.0;975.0;10.1;21250.0;13.0;3.5;54.0;11700.0;37150.0;3.2;1032;6482;318.0;;
2017_legi_t1;2017;legi;69145;Odenas;Droite;13.38;2.6;32.71;33.83;0.37;13.75;3.35;Extreme droite;46.75;;;930.0;424.325678469291;371.999999972423;31.1941544885177;103.1;9.02;451.291041000428;26.6226600670814;424.668380933346;93.1519478540252;5.9;21990.0;9.45;2.7;65.0;14235.0;41635.0;3.0;26;901;0.0;;
2017_legi_t1;2017;legi;69147;Les Olmes;Centre;11.42;3.94;24.41;38.58;0.0;18.9;2.76;Extreme droite;40.09;;;;;;;;;;;;;;;;;;;;;;;;;
2017_legi_t1;2017;legi;69148;Orliénas;Centre;11.07;2.71;31.61;34.44;0.49;16.85;2.83;Droite;50.33;;;2408.0;1029.47986984737;947.824065366721;62.8843551747548;231.09;10.42;1352.01417445515;57.8336981465266;1294.18047630863;292.612741161452;4.28;27050.0;9.45;2.2;71.0;15930.0;45600.0;2.9;91;2353;28.0;;
2017_legi_t1;2017;legi;69149;Oullins;Centre;9.97;3.11;27.1;31.64;1.34;20.41;6.43;Droite;44.07;;;37005.0;18573.0148613329;16831.688470807;1424.42323176806;4167.23;8.88;18688.0571985809;2149.76176176969;16538.2954368112;5767.20664396544;11.5;21630.0;13.0;3.2;57.0;11590.0;35940.0;3.1;2944;23329;2329.0;;
2017_legi_t1;2017;legi;69150;Ouroux;Droite;19.71;2.92;28.47;29.93;1.46;10.95;6.57;Extreme droite;56.63;;;;;;;;;;;;;;;;;;;;;;;;;
2017_legi_t1;2017;legi;69151;Le Perréon;Droite;8.12;4.06;31.62;42.09;1.07;9.83;3.21;Extreme droite;47.98;;;1566.0;664.326560179754;588.999999947534;40.1741654571843;107.41;14.58;746.197392922708;35.9001188868209;710.297274035887;195.198256197271;4.81;22700.0;9.45;2.7;65.0;14235.0;41635.0;3.0;47;1540;0.0;;
2017_legi_t1;2017;legi;69152;Pierre-Bénite;Droite;7.22;3.78;22.97;34.98;1.55;17.25;12.26;Extreme droite;33.73;;;;;;;;;;;;;;19480.0;19.0;3.7;49.0;10360.0;31940.0;3.1;1867;8523;;;
2017_legi_t1;2017;legi;69153;Poleymieux-Au-Mont-D'Or;Centre;13.51;3.44;38.08;29.98;0.0;13.02;1.97;Droite;54.69;;;1297.0;428.910344827587;390.000000000001;22.9471264367816;208.86;6.21;835.940254041767;27.6855632701815;808.254690771585;161.257360256742;3.31;33170.0;9.45;2.7;65.0;14235.0;41635.0;3.0;54;1278;23.0;;
2017_legi_t1;2017;legi;69154;Pollionnay;Centre;13.0;3.67;35.5;32.17;0.5;14.0;1.17;Droite;46.9;;;2512.0;971.967743463448;889.830804453091;42.4846236260466;158.99;15.8;1447.56943503915;71.2808816922057;1376.28855334694;299.845339321512;4.92;25980.0;9.45;3.3;73.0;15720.0;45450.0;2.9;66;2571;25.0;;
2017_legi_t1;2017;legi;69155;Pomeys;Centre;13.32;3.53;38.04;28.8;1.36;13.86;1.09;Droite;46.24;;;1145.0;470.0;433.0;21.0;87.4;13.1;568.0;19.0;549.0;118.0;3.35;23280.0;9.45;2.7;65.0;14235.0;41635.0;3.0;27;1118;0.0;;
2017_legi_t1;2017;legi;69156;Pommiers;Centre;13.74;3.13;38.66;29.39;0.22;12.18;2.68;Droite;51.57;;;2605.0;1084.0;996.0;44.0;335.7;7.76;1291.0;62.0;1229.0;298.0;4.8;28050.0;9.45;2.0;73.0;17040.0;49410.0;2.9;77;2560;29.0;;
2017_legi_t1;2017;legi;69157;Pontcharra-Sur-Turdine;Centre;11.73;4.69;31.82;34.75;1.32;12.02;3.67;Extreme droite;35.76;;;5095.0;2275.04297991765;2037.99999997495;165.63323782235;213.45;23.87;2560.0;154.0;2406.0;576.0;6.02;23320.0;5.0;2.7;58.0;14720.0;37750.0;2.6;163;4970;68.0;;
2017_legi_t1;2017;legi;69159;Pouilly-Le-Monial;Centre;11.82;3.94;29.7;34.85;0.61;16.06;3.03;Droite;51.2;;;;;;;;;;;;;;24740.0;6.0;2.4;64.0;15130.0;42480.0;2.8;185;3568;;;
2017_legi_t1;2017;legi;69160;Poule-Les-Echarmeaux;Droite;13.69;3.35;28.21;39.11;0.84;11.73;3.07;Extreme droite;46.67;;;1099.0;628.541916165144;446.999999997479;58.1736526946108;35.19;31.23;467.2208744201;46.7959498588562;420.424924561244;138.420591317499;10.02;20380.0;9.45;2.7;65.0;14235.0;41635.0;3.0;31;1071;0.0;;
